"id"	"abbrev"	"name"
"cpd04613"	"Phenmetrazine"	"Phenmetrazine"
"cpd04614"	"Preludin"	"Preludin"
"cpd04615"	"Phenobarbital"	"Phenobarbital"
"cpd04616"	"Phenoxybenzamine"	"Phenoxybenzamine"
"cpd04617"	"Phensuximide"	"Phensuximide"
"cpd04618"	"Phentermine"	"Phentermine"
"cpd04619"	"Phenbutazone"	"Phenbutazone"
"cpd04620"	"Phenylephrine"	"Phenylephrine"
"cpd04621"	"Phenytoin"	"Phenytoin"
"cpd04622"	"Pindolol"	"Pindolol"
"cpd04623"	"Isonicotinic acid"	"Isonicotinic acid"
"cpd04624"	"Acetylhydrazine"	"Acetylhydrazine"
"cpd04625"	"Burimamide"	"Burimamide"
"cpd04626"	"Metiamide"	"Metiamide"
"cpd04627"	"Dexmedetomidine"	"Dexmedetomidine"
"cpd04628"	"Moxonidine"	"Moxonidine"
"cpd04629"	"Tizanidine"	"Tizanidine"
"cpd04630"	"Epinine"	"Epinine"
"cpd04631"	"N-Guanylhistamine"	"N-Guanylhistamine"
"cpd04632"	"Nitroglycerin"	"Nitroglycerin"
"cpd04633"	"Isosorbide dinitrate"	"Isosorbide dinitrate"
"cpd04634"	"Amyl nitrite"	"Amyl nitrite"
"cpd04635"	"Sulfamine"	"Sulfamine"
"cpd04636"	"Diclofenamide"	"Diclofenamide"
"cpd04637"	"Chloraminophenamide"	"Chloraminophenamide"
"cpd04638"	"Chlorothiazide"	"Chlorothiazide"
"cpd04639"	"Terfenadine"	"Terfenadine"
"cpd04640"	"Ketanserin"	"Ketanserin"
"cpd04641"	"Remikiren"	"Remikiren"
"cpd04642"	"A 64662"	"A 64662"
"cpd04643"	"Eprosartan"	"Eprosartan"
"cpd04644"	"Candesartan"	"Candesartan"
"cpd04645"	"Irbesartan"	"Irbesartan"
"cpd04647"	"Methacholine"	"Methacholine"
"cpd04648"	"Muscarine"	"Muscarine"
"cpd04649"	"Pilocarpine"	"Pilocarpine"
"cpd04650"	"Lobeline"	"Lobeline"
"cpd04651"	"hmccm"	"2-Hydroxy-5-methyl-cis,cis-muconate"
"cpd04652"	"2omcm"	"2-Oxo-5-methyl-cis-muconate"
"cpd04653"	"Theobromine"	"Theobromine"
"cpd04654"	"Caffeine"	"Caffeine"
"cpd04655"	"Montelukast"	"Montelukast"
"cpd04656"	"Zaleplon"	"Zaleplon"
"cpd04657"	"Oxotremorine"	"Oxotremorine"
"cpd04658"	"Nordazepam"	"Nordazepam"
"cpd04659"	"dmpp"	"DMPP"
"cpd04660"	"Glutethimide"	"Glutethimide"
"cpd04661"	"Trichloroethanol"	"Trichloroethanol"
"cpd04662"	"Carbaryl"	"Carbaryl"
"cpd04663"	"Oxcarbazepine"	"Oxcarbazepine"
"cpd04664"	"GP 47779"	"GP 47779"
"cpd04665"	"Soman"	"Soman"
"cpd04666"	"Dihydroxycarbazepine"	"Dihydroxycarbazepine"
"cpd04667"	"Carbamazepine epoxide"	"Carbamazepine epoxide"
"cpd04668"	"Malathion"	"Malathion"
"cpd04669"	"Malaoxon"	"Malaoxon"
"cpd04670"	"Phenylethylmalonamide"	"Phenylethylmalonamide"
"cpd04671"	"Vigabatrin"	"Vigabatrin"
"cpd04672"	"Felbamate"	"Felbamate"
"cpd04673"	"Topiramate"	"Topiramate"
"cpd04674"	"Tiagabine"	"Tiagabine"
"cpd04675"	"Zonisamide"	"Zonisamide"
"cpd04676"	"Ethosuximide"	"Ethosuximide"
"cpd04677"	"Propantheline"	"Propantheline"
"cpd04678"	"Pirenzepine"	"Pirenzepine"
"cpd04679"	"Diacetylmonoxime"	"Diacetylmonoxime"
"cpd04680"	"Hexamethonium"	"Hexamethonium"
"cpd04681"	"Versamine"	"Versamine"
"cpd04682"	"Tetraethylammonium"	"Tetraethylammonium"
"cpd04683"	"Methoxamine"	"Methoxamine"
"cpd04684"	"Amphetamine"	"Amphetamine"
"cpd04685"	"Halothane"	"Halothane"
"cpd04686"	"Enflurane"	"Enflurane"
"cpd04687"	"Methoxyflurane"	"Methoxyflurane"
"cpd04688"	"Isoflurane"	"Isoflurane"
"cpd04689"	"Desflurane"	"Desflurane"
"cpd04690"	"Sevoflurane"	"Sevoflurane"
"cpd04691"	"Thiopental"	"Thiopental"
"cpd04692"	"Etomidate"	"Etomidate"
"cpd04693"	"Propofol"	"Propofol"
"cpd04694"	"Midazolam"	"Midazolam"
"cpd04695"	"Ketamine"	"Ketamine"
"cpd04696"	"Tetracaine"	"Tetracaine"
"cpd04697"	"Benzocaine"	"Benzocaine"
"cpd04698"	"Mepivacaine"	"Mepivacaine"
"cpd04699"	"Marcaine"	"Marcaine"
"cpd04700"	"Etidocaine"	"Etidocaine"
"cpd04701"	"Prilocaine"	"Prilocaine"
"cpd04702"	"Ropivacaine"	"Ropivacaine"
"cpd04703"	"Prenalterol"	"Prenalterol"
"cpd04704"	"Ethinylestradiol"	"Ethinylestradiol"
"cpd04705"	"Benzpyrene"	"Benzpyrene"
"cpd04706"	"Amobarbital"	"Amobarbital"
"cpd04707"	"Ethylmorphine"	"Ethylmorphine"
"cpd04708"	"Benzfetamine"	"Benzfetamine"
"cpd04709"	"Aminopyrine"	"Aminopyrine"
"cpd04710"	"6-Methylergoline"	"6-Methylergoline"
"cpd04711"	"Lysergic acid"	"Lysergic acid"
"cpd04712"	"LSD"	"LSD"
"cpd04713"	"Ergonovine"	"Ergonovine"
"cpd04714"	"Ergotamine"	"Ergotamine"
"cpd04715"	"alpha-Ergocryptine"	"alpha-Ergocryptine"
"cpd04716"	"Suxamethonium"	"Suxamethonium"
"cpd04717"	"Tubocurarine"	"Tubocurarine"
"cpd04718"	"Atracurium"	"Atracurium"
"cpd04719"	"Doxacurium"	"Doxacurium"
"cpd04720"	"Mivacurium"	"Mivacurium"
"cpd04721"	"Pancuronium"	"Pancuronium"
"cpd04722"	"Aldrin"	"Aldrin"
"cpd04723"	"Vecuronium"	"Vecuronium"
"cpd04724"	"Pipecuronium"	"Pipecuronium"
"cpd04725"	"p-Nitroanisole"	"p-Nitroanisole"
"cpd04726"	"Rocuronium"	"Rocuronium"
"cpd04727"	"TCDD"	"TCDD"
"cpd04728"	"Methitural"	"Methitural"
"cpd04729"	"Chlorphentermine"	"Chlorphentermine"
"cpd04730"	"Methaqualone"	"Methaqualone"
"cpd04731"	"Tetrachloromethane"	"Tetrachloromethane"
"cpd04732"	"Ropinirole"	"Ropinirole"
"cpd04733"	"Acetanilide"	"Acetanilide"
"cpd04734"	"Pimozide"	"Pimozide"
"cpd04735"	"Sertindole"	"Sertindole"
"cpd04736"	"Ziprasidone"	"Ziprasidone"
"cpd04737"	"Propylthiouracil"	"Propylthiouracil"
"cpd04738"	"Mirtazapine"	"Mirtazapine"
"cpd04739"	"Fluvoxamine"	"Fluvoxamine"
"cpd04740"	"Citalopram"	"Citalopram"
"cpd04741"	"Prontosil"	"Prontosil"
"cpd04742"	"Tartrazine"	"Tartrazine"
"cpd04743"	"Phencyclidine"	"Phencyclidine"
"cpd04744"	"Psilocybin"	"Psilocybin"
"cpd04745"	"3,4-Methylenedioxymethamphetamine"	"3,4-Methylenedioxymethamphetamine"
"cpd04746"	"Cannabidiol"	"Cannabidiol"
"cpd04747"	"Cannabinol"	"Cannabinol"
"cpd04748"	"Pteridine"	"Pteridine"
"cpd04749"	"Pteroic acid"	"Pteroic acid"
"cpd04750"	"Phenindione"	"Phenindione"
"cpd04751"	"N-Acetylisoniazid"	"N-Acetylisoniazid"
"cpd04752"	"Fenofibrate"	"Fenofibrate"
"cpd04753"	"Salicylurate"	"Salicylurate"
"cpd04754"	"Celecoxib"	"Celecoxib"
"cpd04755"	"Rofecoxib"	"Rofecoxib"
"cpd04756"	"Phenacetin"	"Phenacetin"
"cpd04757"	"Colchicine"	"Colchicine"
"cpd04758"	"Rotenone"	"Rotenone"
"cpd04759"	"Pyrethrin I"	"Pyrethrin I"
"cpd04760"	"HLo7"	"HLo7"
"cpd04761"	"ferxa"	"Ferroxamine"
"cpd04762"	"Succimer"	"Succimer"
"cpd04763"	"Oxypurinol"	"Oxypurinol"
"cpd04764"	"Allicin"	"Allicin"
"cpd04765"	"Ginkgolide A"	"Ginkgolide A"
"cpd04766"	"Ginkgolide B"	"Ginkgolide B"
"cpd04767"	"BN 52022"	"BN 52022"
"cpd04768"	"BN 52024"	"BN 52024"
"cpd04769"	"Bilobalide"	"Bilobalide"
"cpd04770"	"Hypericin"	"Hypericin"
"cpd04771"	"Gonadorelin"	"Gonadorelin"
"cpd04772"	"Hyperforin"	"Hyperforin"
"cpd04773"	"Parthenolide"	"Parthenolide"
"cpd04774"	"Silybin"	"Silybin"
"cpd04775"	"Kavapyrone"	"Kavapyrone"
"cpd04776"	"Leuprolide"	"Leuprolide"
"cpd04777"	"Nafarelin"	"Nafarelin"
"cpd04778"	"Carbimazole"	"Carbimazole"
"cpd04779"	"Amphenone B"	"Amphenone B"
"cpd04780"	"Aminoglutethimide"	"Aminoglutethimide"
"cpd04781"	"Mestranol"	"Mestranol"
"cpd04782"	"Quinestrol"	"Quinestrol"
"cpd04783"	"Diethylstilbestrol"	"Diethylstilbestrol"
"cpd04784"	"Methallenestril"	"Methallenestril"
"cpd04785"	"Vfend"	"Vfend"
"cpd04786"	"Abacavir"	"Abacavir"
"cpd04787"	"Chloroquine"	"Chloroquine"
"cpd04788"	"Amodiaquine"	"Amodiaquine"
"cpd04789"	"Primaquine"	"Primaquine"
"cpd04790"	"Dimethisterone"	"Dimethisterone"
"cpd04791"	"Desogestrel"	"Desogestrel"
"cpd04792"	"Sulfadoxine"	"Sulfadoxine"
"cpd04793"	"Proguanil"	"Proguanil"
"cpd04794"	"Androstanediol"	"Androstanediol"
"cpd04795"	"Mefloquine"	"Mefloquine"
"cpd04796"	"Halofantrine"	"Halofantrine"
"cpd04797"	"Epiandrosterone"	"Epiandrosterone"
"cpd04798"	"Iodoquinol"	"Iodoquinol"
"cpd04799"	"Diloxanide furoate"	"Diloxanide furoate"
"cpd04801"	"Semustine"	"Semustine"
"cpd04802"	"Thiotepa"	"Thiotepa"
"cpd04803"	"Triethylenemelamine"	"Triethylenemelamine"
"cpd04804"	"4-Hydroxycyclophosphamide"	"4-Hydroxycyclophosphamide"
"cpd04805"	"4-Ketocyclophosphamide"	"4-Ketocyclophosphamide"
"cpd04806"	"Aldophosphamide"	"Aldophosphamide"
"cpd04807"	"Carboxyphosphamide"	"Carboxyphosphamide"
"cpd04808"	"Phosphamide mustard"	"Phosphamide mustard"
"cpd04809"	"Thioguanine"	"Thioguanine"
"cpd04810"	"5-FU"	"5-FU"
"cpd04811"	"Gemcitabine"	"Gemcitabine"
"cpd04812"	"WR 1065"	"WR 1065"
"cpd04813"	"RU-486"	"RU-486"
"cpd04814"	"Flutamide"	"Flutamide"
"cpd04815"	"Metacycline"	"Metacycline"
"cpd04816"	"Streptobiosamine"	"Streptobiosamine"
"cpd04817"	"Gentamicin C1"	"Gentamicin C1"
"cpd04818"	"Netilmicin"	"Netilmicin"
"cpd04819"	"Sulfadiazine"	"Sulfadiazine"
"cpd04820"	"Sulfathalidine"	"Sulfathalidine"
"cpd04821"	"Levofloxacin"	"Levofloxacin"
"cpd04822"	"AM 1155"	"AM 1155"
"cpd04823"	"Sparfloxacin"	"Sparfloxacin"
"cpd04824"	"Moxifloxacin"	"Moxifloxacin"
"cpd04825"	"Trovafloxacin"	"Trovafloxacin"
"cpd04826"	"Ethionamide"	"Ethionamide"
"cpd04827"	"Dapsone"	"Dapsone"
"cpd04828"	"Gossypol"	"Gossypol"
"cpd04829"	"Apraclonidine"	"Apraclonidine"
"cpd04830"	"Glimepiride"	"Glimepiride"
"cpd04831"	"Repaglinide"	"Repaglinide"
"cpd04832"	"Histrelin"	"Histrelin"
"cpd04833"	"Biguanide"	"Biguanide"
"cpd04834"	"DBI"	"DBI"
"cpd04835"	"Buformin"	"Buformin"
"cpd04836"	"Pioglitazone"	"Pioglitazone"
"cpd04837"	"Acebutolol hydrochloride"	"Acebutolol hydrochloride"
"cpd04838"	"Fenoldopam"	"Fenoldopam"
"cpd04839"	"Sodium nitroprusside dihydrate"	"Sodium nitroprusside dihydrate"
"cpd04840"	"Nisoldipine"	"Nisoldipine"
"cpd04841"	"Moexipril"	"Moexipril"
"cpd04842"	"Perindopril"	"Perindopril"
"cpd04843"	"Perindopril erbumine"	"Perindopril erbumine"
"cpd04844"	"Miglitol"	"Miglitol"
"cpd04845"	"Candesartan cilexetil"	"Candesartan cilexetil"
"cpd04846"	"Telmisartan"	"Telmisartan"
"cpd04847"	"Previtamin D(3)"	"Previtamin D(3)"
"cpd04848"	"Secalciferol"	"Secalciferol"
"cpd04849"	"Nitrendipine"	"Nitrendipine"
"cpd04850"	"Isosorbide mononitrate"	"Isosorbide mononitrate"
"cpd04851"	"Fluorene"	"Fluorene"
"cpd04852"	"3,4-Dihydroxyfluorene"	"3,4-Dihydroxyfluorene"
"cpd04853"	"2-Hydroxy-4-(1-oxo-1,3-dihydro-2H-inden-2-ylidene)-but-2-enoic acid"	"2-Hydroxy-4-(1-oxo-1,3-dihydro-2H-inden-2-ylidene)-but-2-enoic acid"
"cpd04854"	"2-Formyl-1-indanone"	"2-Formyl-1-indanone"
"cpd04855"	"3-Hydroxy-1-indanone"	"3-Hydroxy-1-indanone"
"cpd04856"	"(+)-(1R,2S)-cis-3,4-Dihydroxy-3,4-dihyd"	"(+)-(1R,2S)-cis-3,4-Dihydroxy-3,4-dihyd"
"cpd04857"	"3,4-Dihydroxy-3,4-dihydro-9-fluorenone"	"3,4-Dihydroxy-3,4-dihydro-9-fluorenone"
"cpd04858"	"4-Hydroxy-9-fluorenone"	"4-Hydroxy-9-fluorenone"
"cpd04859"	"1,2-Dihydroxyfluorene"	"1,2-Dihydroxyfluorene"
"cpd04860"	"2-Hydroxy-4-(2-oxo-1,3-dihydro-2H-inden-1-ylidene)but-2-enoic acid"	"2-Hydroxy-4-(2-oxo-1,3-dihydro-2H-inden-1-ylidene)but-2-enoic acid"
"cpd04861"	"1-Formyl-2-indanone"	"1-Formyl-2-indanone"
"cpd04862"	"2-Indanone"	"2-Indanone"
"cpd04863"	"3-Isochromanone"	"3-Isochromanone"
"cpd04864"	"Dibenzofuran"	"Dibenzofuran"
"cpd04865"	"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate"	"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate"
"cpd04866"	"Dibenzo-p-dioxin"	"Dibenzo-p-dioxin"
"cpd04867"	"2,2',3-Trihydroxydiphenylether"	"2,2',3-Trihydroxydiphenylether"
"cpd04868"	"2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate"	"2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate"
"cpd04869"	"Etidronic acid"	"Etidronic acid"
"cpd04870"	"Disopyramide phosphate"	"Disopyramide phosphate"
"cpd04871"	"Moricizine"	"Moricizine"
"cpd04872"	"Quinidine sulfate"	"Quinidine sulfate"
"cpd04873"	"Tolterodine"	"Tolterodine"
"cpd04874"	"Dofetilide"	"Dofetilide"
"cpd04875"	"Alendronate"	"Alendronate"
"cpd04876"	"Ibutilide"	"Ibutilide"
"cpd04877"	"Magnesium chloride"	"Magnesium chloride"
"cpd04878"	"7-ACA"	"7-ACA"
"cpd04879"	"Bendroflumethiazide"	"Bendroflumethiazide"
"cpd04880"	"Benzthiazide"	"Benzthiazide"
"cpd04881"	"Brinzolamide"	"Brinzolamide"
"cpd04882"	"Cefalotin"	"Cefalotin"
"cpd04883"	"Hydroflumethiazide"	"Hydroflumethiazide"
"cpd04884"	"Methazolamide"	"Methazolamide"
"cpd04885"	"Methyclothiazide"	"Methyclothiazide"
"cpd04886"	"Polythiazide"	"Polythiazide"
"cpd04887"	"Trichlormethiazide"	"Trichlormethiazide"
"cpd04888"	"Azelastine"	"Azelastine"
"cpd04889"	"Sulbactam"	"Sulbactam"
"cpd04890"	"Tazobactam"	"Tazobactam"
"cpd04891"	"Ambenonium"	"Ambenonium"
"cpd04892"	"Azatadine"	"Azatadine"
"cpd04893"	"Buclizine"	"Buclizine"
"cpd04894"	"Cetirizine"	"Cetirizine"
"cpd04895"	"Emedastine"	"Emedastine"
"cpd04896"	"Olopatadine"	"Olopatadine"
"cpd04897"	"Phenindamine"	"Phenindamine"
"cpd04898"	"Naratriptan"	"Naratriptan"
"cpd04899"	"Dihydroergotamine"	"Dihydroergotamine"
"cpd04900"	"Formoterol"	"Formoterol"
"cpd04901"	"Pirbuterol"	"Pirbuterol"
"cpd04902"	"Flavoxate"	"Flavoxate"
"cpd04903"	"Hexocyclium"	"Hexocyclium"
"cpd04904"	"Beclometasone dipropionate"	"Beclometasone dipropionate"
"cpd04905"	"Homatropine"	"Homatropine"
"cpd04906"	"Fluticasone"	"Fluticasone"
"cpd04907"	"Mometasone"	"Mometasone"
"cpd04908"	"Mometasone furoate"	"Mometasone furoate"
"cpd04909"	"Mepenzolate"	"Mepenzolate"
"cpd04910"	"Dyphylline"	"Dyphylline"
"cpd04911"	"Flumazenil"	"Flumazenil"
"cpd04912"	"Aprobarbital"	"Aprobarbital"
"cpd04913"	"Butabarbital"	"Butabarbital"
"cpd04914"	"Mephobarbital"	"Mephobarbital"
"cpd04915"	"Ethinamate"	"Ethinamate"
"cpd04916"	"Ethchlorvynol"	"Ethchlorvynol"
"cpd04917"	"Paraldehyde"	"Paraldehyde"
"cpd04918"	"gmhep7p"	"D-Glycero-D-manno-heptose7-phosphate"
"cpd04919"	"Fomepizole"	"Fomepizole"
"cpd04920"	"gmhep1p"	"D-Glycero-D-manno-heptose1-phosphate"
"cpd04921"	"Ethotoin"	"Ethotoin"
"cpd04922"	"Fosphenytoin"	"Fosphenytoin"
"cpd04923"	"Levetiracetam"	"Levetiracetam"
"cpd04924"	"Methohexital"	"Methohexital"
"cpd04925"	"Thiamylal"	"Thiamylal"
"cpd04926"	"Methantheline"	"Methantheline"
"cpd04927"	"Oxyphencyclimine"	"Oxyphencyclimine"
"cpd04928"	"Propiverine"	"Propiverine"
"cpd04929"	"Clidinium"	"Clidinium"
"cpd04931"	"Tridihexethyl"	"Tridihexethyl"
"cpd04932"	"Tridihexethyl iodide"	"Tridihexethyl iodide"
"cpd04933"	"Rabeprazole"	"Rabeprazole"
"cpd04934"	"Rabeprazole sodium"	"Rabeprazole sodium"
"cpd04935"	"Dolasetron"	"Dolasetron"
"cpd04936"	"Metoclopramide"	"Metoclopramide"
"cpd04937"	"Bismuth subsalicylate"	"Bismuth subsalicylate"
"cpd04938"	"Difenoxin"	"Difenoxin"
"cpd04939"	"Diphenoxylate"	"Diphenoxylate"
"cpd04940"	"Docusate hydrogen"	"Docusate hydrogen"
"cpd04941"	"Butamben"	"Butamben"
"cpd04942"	"Magnesia	[Milk of]"	"Magnesia	[Milk of]"
"cpd04943"	"Chloroprocaine"	"Chloroprocaine"
"cpd04944"	"Dibucaine"	"Dibucaine"
"cpd04945"	"Ursodiol"	"Ursodiol"
"cpd04946"	"Dyclonine"	"Dyclonine"
"cpd04947"	"Dextroamphetamine"	"Dextroamphetamine"
"cpd04948"	"Brimonidine"	"Brimonidine"
"cpd04949"	"Levobupivacaine"	"Levobupivacaine"
"cpd04950"	"Cyclophosphamide anhydrous"	"Cyclophosphamide anhydrous"
"cpd04951"	"Mephentermine"	"Mephentermine"
"cpd04952"	"Midodrine"	"Midodrine"
"cpd04953"	"Pramoxine"	"Pramoxine"
"cpd04954"	"Propoxycaine"	"Propoxycaine"
"cpd04955"	"Naphazoline hydrochloride"	"Naphazoline hydrochloride"
"cpd04956"	"Pemoline"	"Pemoline"
"cpd04957"	"Phendimetrazine"	"Phendimetrazine"
"cpd04958"	"Leflunomide"	"Leflunomide"
"cpd04959"	"RS 61443"	"RS 61443"
"cpd04960"	"Sirolimus"	"Sirolimus"
"cpd04961"	"Thalidomide"	"Thalidomide"
"cpd04962"	"Phenylpropanolamine"	"Phenylpropanolamine"
"cpd04963"	"Tetryzoline"	"Tetryzoline"
"cpd04964"	"Xylometazoline"	"Xylometazoline"
"cpd04965"	"(-)-Bunolol"	"(-)-Bunolol"
"cpd04966"	"Metipranolol"	"Metipranolol"
"cpd04967"	"Metocurine"	"Metocurine"
"cpd04968"	"Metirosine"	"Metirosine"
"cpd04969"	"Carisoprodol"	"Carisoprodol"
"cpd04970"	"Chlorphenesin"	"Chlorphenesin"
"cpd04971"	"Chlorphenesin carbamate"	"Chlorphenesin carbamate"
"cpd04972"	"Chlorzoxazone"	"Chlorzoxazone"
"cpd04973"	"Dantrolene sodium anhydrous"	"Dantrolene sodium anhydrous"
"cpd04974"	"Metaxalone"	"Metaxalone"
"cpd04975"	"Orphenadrine"	"Orphenadrine"
"cpd04976"	"Riluzole"	"Riluzole"
"cpd04977"	"Amantadine hydrochloride"	"Amantadine hydrochloride"
"cpd04978"	"Biperiden"	"Biperiden"
"cpd04979"	"Entacapone"	"Entacapone"
"cpd04980"	"Tolcapone"	"Tolcapone"
"cpd04981"	"Chlorpromazine hydrochloride"	"Chlorpromazine hydrochloride"
"cpd04982"	"Chlorprothixene"	"Chlorprothixene"
"cpd04983"	"Prolixin enanthate"	"Prolixin enanthate"
"cpd04984"	"Prolixin decanoate"	"Prolixin decanoate"
"cpd04985"	"Lithium carbonate"	"Lithium carbonate"
"cpd04986"	"Tirofiban"	"Tirofiban"
"cpd04987"	"Cerivastatin"	"Cerivastatin"
"cpd04988"	"Bithionol"	"Bithionol"
"cpd04989"	"Diethylcarbamazine"	"Diethylcarbamazine"
"cpd04990"	"Ivermectin"	"Ivermectin"
"cpd04991"	"Trichlorfon"	"Trichlorfon"
"cpd04992"	"Piperazine"	"Piperazine"
"cpd04993"	"Suramin"	"Suramin"
"cpd04994"	"Imipramine hydrochloride"	"Imipramine hydrochloride"
"cpd04995"	"Magnesium salicylate"	"Magnesium salicylate"
"cpd04996"	"Dehydroemetine"	"Dehydroemetine"
"cpd04997"	"Eflornithine"	"Eflornithine"
"cpd04998"	"Furazolidone"	"Furazolidone"
"cpd04999"	"Melarsoprol"	"Melarsoprol"
"cpd05000"	"Nifurtimox"	"Nifurtimox"
"cpd05001"	"Alfentanil"	"Alfentanil"
"cpd05002"	"Alfentanil hydrochloride anhydrous"	"Alfentanil hydrochloride anhydrous"
"cpd05003"	"Buprenorphine"	"Buprenorphine"
"cpd05004"	"Dezocine"	"Dezocine"
"cpd05005"	"LAAM"	"LAAM"
"cpd05006"	"Levorphanol"	"Levorphanol"
"cpd05007"	"Morphine sulfate anhydrous"	"Morphine sulfate anhydrous"
"cpd05008"	"Oxycodone"	"Oxycodone"
"cpd05009"	"Oxymorphone"	"Oxymorphone"
"cpd05010"	"Remifentanil"	"Remifentanil"
"cpd05011"	"Sufentanil"	"Sufentanil"
"cpd05012"	"Hydrocodone"	"Hydrocodone"
"cpd05013"	"Oxycodone hydrochloride"	"Oxycodone hydrochloride"
"cpd05014"	"Nalmefene"	"Nalmefene"
"cpd05015"	"Methacycline hydrochloride"	"Methacycline hydrochloride"
"cpd05016"	"Minocycline hydrochloride"	"Minocycline hydrochloride"
"cpd05017"	"Erythromycin estorate"	"Erythromycin estorate"
"cpd05018"	"Quinupristin"	"Quinupristin"
"cpd05019"	"Dalfopristin"	"Dalfopristin"
"cpd05020"	"Quinupristin-dalfopristin"	"Quinupristin-dalfopristin"
"cpd05022"	"Hexachlorophene"	"Hexachlorophene"
"cpd05023"	"Iodine aqueous"	"Iodine aqueous"
"cpd05024"	"Nitrofurazone"	"Nitrofurazone"
"cpd05026"	"Kanamycin sulfate"	"Kanamycin sulfate"
"cpd05029"	"Sulfamethizole"	"Sulfamethizole"
"cpd05030"	"Sulfacetamide sodium anhydrous"	"Sulfacetamide sodium anhydrous"
"cpd05031"	"Cinoxacin"	"Cinoxacin"
"cpd05032"	"Lomefloxacin hydrochloride"	"Lomefloxacin hydrochloride"
"cpd05033"	"Moxifloxacin hydrochloride"	"Moxifloxacin hydrochloride"
"cpd05034"	"Sodium p-aminosalicylate"	"Sodium p-aminosalicylate"
"cpd05035"	"Capreomycin sulfate"	"Capreomycin sulfate"
"cpd05036"	"Cycloserine"	"Cycloserine"
"cpd05038"	"Rifapentine"	"Rifapentine"
"cpd05039"	"Carbazole"	"Carbazole"
"cpd05040"	"2'-Aminobiphenyl-2,3-diol"	"2'-Aminobiphenyl-2,3-diol"
"cpd05041"	"2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate"	"2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate"
"cpd05042"	"1,4-Cyclohexanedione"	"1,4-Cyclohexanedione"
"cpd05043"	"Saponarin"	"Saponarin"
"cpd05044"	"Butoconazole"	"Butoconazole"
"cpd05045"	"Butoconazole nitrate"	"Butoconazole nitrate"
"cpd05046"	"Butenafine"	"Butenafine"
"cpd05047"	"Econazole"	"Econazole"
"cpd05048"	"Econazole nitrate"	"Econazole nitrate"
"cpd05049"	"Miconazole nitrate"	"Miconazole nitrate"
"cpd05050"	"Naftifine"	"Naftifine"
"cpd05051"	"Naftifine hydrochloride"	"Naftifine hydrochloride"
"cpd05052"	"Pimaricin"	"Pimaricin"
"cpd05053"	"Oxiconazole"	"Oxiconazole"
"cpd05054"	"Oxiconazole nitrate"	"Oxiconazole nitrate"
"cpd05055"	"Sulconazole"	"Sulconazole"
"cpd05056"	"Terbinafine"	"Terbinafine"
"cpd05057"	"Terconazole"	"Terconazole"
"cpd05058"	"Tioconazole"	"Tioconazole"
"cpd05060"	"Amprenavir"	"Amprenavir"
"cpd05061"	"Delavirdine mesilate"	"Delavirdine mesilate"
"cpd05062"	"Efavirenz"	"Efavirenz"
"cpd05063"	"Indinavir sulfate"	"Indinavir sulfate"
"cpd05064"	"Dienestrol"	"Dienestrol"
"cpd05065"	"Nelfinavir mesilate"	"Nelfinavir mesilate"
"cpd05066"	"Oseltamivir"	"Oseltamivir"
"cpd05067"	"Oseltamivir phosphate"	"Oseltamivir phosphate"
"cpd05068"	"Rimantadine hydrochloride"	"Rimantadine hydrochloride"
"cpd05069"	"Zanamivir"	"Zanamivir"
"cpd05071"	"Cefalotin sodium"	"Cefalotin sodium"
"cpd05072"	"Sodium cefapirin"	"Sodium cefapirin"
"cpd05073"	"Cefamandole nafate"	"Cefamandole nafate"
"cpd05074"	"Cefmetazole"	"Cefmetazole"
"cpd05075"	"Cefmetazole sodium"	"Cefmetazole sodium"
"cpd05076"	"Cefonicid sodium"	"Cefonicid sodium"
"cpd05077"	"Cefoxitin sodium"	"Cefoxitin sodium"
"cpd05078"	"Cefuroxime axetil"	"Cefuroxime axetil"
"cpd05079"	"Cefuroxime sodium"	"Cefuroxime sodium"
"cpd05080"	"Loracarbef"	"Loracarbef"
"cpd05081"	"Cefdinir"	"Cefdinir"
"cpd05082"	"Cefepime"	"Cefepime"
"cpd05083"	"Cefoperazone sodium"	"Cefoperazone sodium"
"cpd05084"	"Cefotaxime sodium"	"Cefotaxime sodium"
"cpd05085"	"Cefpodoxime"	"Cefpodoxime"
"cpd05086"	"Cefpodoxime proxetil"	"Cefpodoxime proxetil"
"cpd05088"	"Ceftibuten"	"Ceftibuten"
"cpd05089"	"Ceftizoxime sodium"	"Ceftizoxime sodium"
"cpd05091"	"Vancomycin hydrochloride"	"Vancomycin hydrochloride"
"cpd05092"	"Bacampicillin"	"Bacampicillin"
"cpd05093"	"Bacampicillin hydrochloride"	"Bacampicillin hydrochloride"
"cpd05094"	"Nafcillin sodium"	"Nafcillin sodium"
"cpd05095"	"Penicillin V"	"Penicillin V"
"cpd05096"	"Paricalcitol"	"Paricalcitol"
